21877_109|-0.014432 -0.133118 0.136379 0.216499 -0.422635 0.253496 -0.319998 0.056786 -0.202486 -0.326824 -0.124708 -0.076707 0.027610 0.222306 -0.094458 0.306125 0.206717 -0.257261 -0.381950 -0.045257 0.018843 -0.018835 0.062107 -0.241598 -0.132876 -0.441070 0.254229 -0.462787 -0.158384 -0.027074 0.303754 -0.103802 -0.073476 0.407342 0.364304 0.087353 -0.254671 -0.354274 -0.153516 -0.319310 -0.344474 -0.326195 0.138438 -0.297275 -0.059524 0.465832 -0.322520 0.027393 0.289964 0.319946 0.529987 0.124900 0.431989 -0.160084 -0.143817 -0.290111 -0.321719 -0.126296 0.299884 -0.140425 -0.120139 -0.067271 -0.079873 0.219097|0
13380_109|-0.017315 -0.123979 0.119807 0.197562 -0.392402 0.240603 -0.294473 0.059934 -0.188612 -0.311515 -0.125931 -0.071508 0.015588 0.205235 -0.077422 0.284029 0.195130 -0.255537 -0.365002 -0.043347 0.020756 -0.018585 0.054596 -0.232450 -0.120346 -0.400429 0.234349 -0.445974 -0.153786 -0.033122 0.293697 -0.114345 -0.067086 0.383665 0.349390 0.066129 -0.246778 -0.332187 -0.151460 -0.305760 -0.320915 -0.319904 0.149924 -0.276700 -0.059644 0.446531 -0.308986 0.023972 0.281654 0.296618 0.491364 0.114976 0.411771 -0.143682 -0.132630 -0.269356 -0.294740 -0.114329 0.280078 -0.122373 -0.114120 -0.073037 -0.068479 0.194746|1
752_109|-0.012055 -0.125584 0.121409 0.189784 -0.392331 0.238940 -0.281830 0.059033 -0.183836 -0.306813 -0.111628 -0.076658 0.022610 0.207687 -0.083136 0.290224 0.182469 -0.240378 -0.364710 -0.046561 0.016977 -0.026177 0.057006 -0.219396 -0.120742 -0.395240 0.231381 -0.435318 -0.154368 -0.036008 0.290867 -0.105075 -0.063188 0.372210 0.346763 0.073997 -0.242140 -0.314415 -0.148977 -0.302050 -0.320417 -0.306961 0.135898 -0.269881 -0.048323 0.439874 -0.300465 0.017966 0.276315 0.283265 0.478743 0.114635 0.395159 -0.153822 -0.137118 -0.273457 -0.296718 -0.101816 0.277979 -0.127357 -0.112013 -0.074405 -0.070519 0.197492|1
9304_109|-0.011032 -0.124105 0.126325 0.208490 -0.409554 0.247027 -0.307022 0.059438 -0.204538 -0.320954 -0.126690 -0.075046 0.022351 0.210441 -0.096489 0.301575 0.191212 -0.247137 -0.381257 -0.047616 0.018088 -0.024360 0.049515 -0.230780 -0.120873 -0.423236 0.233395 -0.456677 -0.157359 -0.033393 0.303700 -0.109769 -0.058969 0.387108 0.367451 0.079274 -0.246859 -0.339443 -0.149850 -0.314188 -0.334881 -0.320927 0.148057 -0.283218 -0.052977 0.462046 -0.310219 0.020058 0.280721 0.302522 0.514454 0.117018 0.416279 -0.155371 -0.133723 -0.285729 -0.307431 -0.117898 0.278564 -0.135074 -0.109372 -0.073889 -0.071642 0.219872|0
9072_109|-0.019202 -0.132887 0.139771 0.212598 -0.431878 0.257874 -0.316243 0.070337 -0.208565 -0.340665 -0.133493 -0.075912 0.012104 0.222661 -0.086295 0.312928 0.204483 -0.264491 -0.391796 -0.058494 0.013863 -0.031454 0.060881 -0.251707 -0.140867 -0.437075 0.260316 -0.482276 -0.158365 -0.037778 0.324323 -0.117866 -0.075486 0.411942 0.386793 0.083635 -0.264834 -0.352089 -0.153689 -0.338835 -0.349623 -0.347782 0.158090 -0.303523 -0.069369 0.476700 -0.333053 0.016923 0.309193 0.313924 0.532856 0.130073 0.441731 -0.158458 -0.151268 -0.293478 -0.320169 -0.119214 0.303530 -0.140157 -0.126676 -0.081449 -0.073544 0.229979|1
20609_109|-0.012229 -0.117172 0.128610 0.200532 -0.405382 0.234099 -0.302951 0.061408 -0.202703 -0.321390 -0.133861 -0.071133 0.015782 0.217356 -0.090876 0.306022 0.189992 -0.257646 -0.376044 -0.046618 0.023942 -0.029793 0.054876 -0.231457 -0.125129 -0.415802 0.243394 -0.446286 -0.153662 -0.039677 0.302062 -0.110478 -0.069143 0.387405 0.357715 0.076949 -0.249187 -0.339875 -0.150119 -0.320688 -0.336291 -0.318133 0.140414 -0.281170 -0.059941 0.462596 -0.308481 0.023938 0.288022 0.309040 0.505038 0.121752 0.420299 -0.156322 -0.137957 -0.286831 -0.311681 -0.114494 0.285801 -0.122728 -0.124024 -0.065163 -0.069980 0.203734|0
21792_109|-0.005855 -0.138686 0.132625 0.223939 -0.436465 0.266146 -0.318576 0.065884 -0.218409 -0.335137 -0.139916 -0.068047 0.024425 0.219217 -0.088607 0.311077 0.211655 -0.266801 -0.392309 -0.058460 0.016136 -0.017648 0.066377 -0.240311 -0.135129 -0.455548 0.250871 -0.477891 -0.168678 -0.030565 0.325417 -0.119303 -0.067823 0.421794 0.390075 0.082835 -0.267289 -0.362648 -0.149814 -0.344184 -0.361350 -0.350182 0.149121 -0.311594 -0.070918 0.491168 -0.332178 0.019423 0.305192 0.317550 0.538936 0.128419 0.454464 -0.160701 -0.141404 -0.306496 -0.337541 -0.117741 0.301259 -0.139769 -0.120990 -0.075111 -0.076108 0.231218|0
1176_109|-0.016401 -0.119497 0.125021 0.195951 -0.379498 0.238708 -0.288172 0.061319 -0.177719 -0.309323 -0.123180 -0.071804 0.020045 0.198050 -0.088918 0.293084 0.188636 -0.240777 -0.359868 -0.054870 0.018145 -0.029036 0.046661 -0.225682 -0.121867 -0.398908 0.227877 -0.434963 -0.140980 -0.040387 0.294274 -0.096469 -0.066388 0.377657 0.346528 0.080288 -0.237697 -0.329085 -0.138225 -0.304255 -0.314561 -0.310693 0.141494 -0.275511 -0.055368 0.441926 -0.304935 0.026281 0.284787 0.287610 0.480698 0.107815 0.403332 -0.152573 -0.123397 -0.269728 -0.296053 -0.116514 0.277291 -0.120605 -0.118334 -0.065579 -0.078827 0.200845|0
1020_109|-0.011204 -0.126471 0.116088 0.192219 -0.380402 0.227555 -0.289350 0.055167 -0.184798 -0.303872 -0.119065 -0.073966 0.010512 0.202033 -0.075726 0.284692 0.186815 -0.241952 -0.361247 -0.050957 0.008693 -0.028538 0.056045 -0.227375 -0.113321 -0.399480 0.222165 -0.433853 -0.142746 -0.034215 0.281906 -0.092988 -0.067421 0.367950 0.333427 0.067751 -0.232983 -0.319055 -0.149933 -0.293392 -0.315534 -0.300088 0.141843 -0.268488 -0.060249 0.433277 -0.288797 0.026775 0.274684 0.282134 0.479588 0.103472 0.389920 -0.146809 -0.122670 -0.270117 -0.296916 -0.107532 0.270762 -0.120665 -0.116554 -0.073194 -0.068434 0.195103|0
304_109|-0.020077 -0.125323 0.136042 0.219733 -0.423267 0.245005 -0.308127 0.070977 -0.209483 -0.330866 -0.127484 -0.065610 0.012288 0.211149 -0.092492 0.312810 0.200593 -0.271111 -0.388856 -0.048477 0.023699 -0.023513 0.057502 -0.248888 -0.139551 -0.428824 0.254737 -0.478364 -0.159388 -0.040345 0.307876 -0.118905 -0.066963 0.399064 0.375796 0.071828 -0.260495 -0.351550 -0.154216 -0.330935 -0.345802 -0.335544 0.149908 -0.300183 -0.062279 0.481381 -0.331569 0.014838 0.302931 0.313621 0.528594 0.122005 0.430673 -0.168335 -0.145687 -0.286271 -0.321037 -0.123957 0.292889 -0.131394 -0.119012 -0.069407 -0.083961 0.219409|0
5400_109|-0.011301 -0.121442 0.123707 0.198134 -0.402870 0.236972 -0.301627 0.059388 -0.182334 -0.309445 -0.120532 -0.074860 0.008963 0.208620 -0.091411 0.290775 0.195731 -0.242157 -0.362671 -0.051386 0.012344 -0.027914 0.047466 -0.235198 -0.125173 -0.405505 0.238887 -0.447329 -0.156707 -0.029238 0.288033 -0.106020 -0.070480 0.389132 0.357896 0.066707 -0.243343 -0.334872 -0.151483 -0.298048 -0.326745 -0.315868 0.136025 -0.282546 -0.051530 0.443289 -0.308170 0.024267 0.285884 0.293486 0.484949 0.107751 0.402158 -0.151731 -0.126010 -0.279530 -0.304072 -0.118663 0.282934 -0.132091 -0.119924 -0.076204 -0.066228 0.197720|1
9371_109|-0.014054 -0.129069 0.125333 0.216413 -0.418130 0.240983 -0.308461 0.065846 -0.199747 -0.317354 -0.120316 -0.071832 0.013114 0.213299 -0.084940 0.305878 0.208404 -0.256921 -0.387444 -0.047907 0.028750 -0.031518 0.053476 -0.239838 -0.138858 -0.426945 0.250707 -0.466293 -0.156831 -0.030999 0.309390 -0.118419 -0.067371 0.400536 0.374916 0.074616 -0.258048 -0.352706 -0.157366 -0.324489 -0.340882 -0.324091 0.141177 -0.297536 -0.058896 0.456293 -0.326167 0.027570 0.297485 0.312039 0.524451 0.114561 0.424549 -0.163233 -0.140158 -0.281721 -0.311216 -0.127259 0.294304 -0.130190 -0.122404 -0.086205 -0.084888 0.212961|1
13900_109|-0.017492 -0.113269 0.122920 0.178903 -0.361485 0.223258 -0.277876 0.064996 -0.168833 -0.277531 -0.108526 -0.061010 0.010370 0.192338 -0.082181 0.267892 0.172742 -0.235071 -0.329305 -0.049815 0.017767 -0.024174 0.052271 -0.210453 -0.121873 -0.383106 0.214316 -0.413306 -0.142682 -0.027674 0.274736 -0.087622 -0.053459 0.346318 0.315748 0.061483 -0.219877 -0.307744 -0.141470 -0.277511 -0.292904 -0.286442 0.133077 -0.260212 -0.060721 0.415282 -0.284555 0.012595 0.251887 0.269815 0.444268 0.107730 0.377531 -0.135561 -0.123988 -0.249885 -0.281142 -0.103855 0.257264 -0.110290 -0.101434 -0.071469 -0.070843 0.194732|0
12728_109|-0.016338 -0.145780 0.151614 0.231378 -0.470970 0.280034 -0.346888 0.068505 -0.221797 -0.356112 -0.145242 -0.083749 0.018404 0.240355 -0.103626 0.344327 0.233249 -0.291827 -0.422950 -0.051773 0.017865 -0.035172 0.062769 -0.267176 -0.150853 -0.480092 0.268761 -0.516765 -0.188778 -0.039326 0.345170 -0.118725 -0.075522 0.456049 0.406933 0.089936 -0.288417 -0.390203 -0.176732 -0.353696 -0.367461 -0.366062 0.171496 -0.321683 -0.062496 0.517501 -0.366659 0.028929 0.324250 0.344453 0.577692 0.131377 0.482370 -0.179414 -0.161444 -0.332361 -0.359816 -0.132050 0.321427 -0.149055 -0.141561 -0.085167 -0.083320 0.241769|0
13992_109|-0.017960 -0.126453 0.122442 0.200519 -0.384905 0.227931 -0.289064 0.065236 -0.184283 -0.311525 -0.124099 -0.065441 0.021143 0.211543 -0.082474 0.290271 0.188927 -0.245676 -0.355985 -0.052145 0.023704 -0.025198 0.045496 -0.220058 -0.122537 -0.396147 0.236823 -0.439532 -0.155463 -0.026152 0.293580 -0.111968 -0.057684 0.373278 0.342158 0.071984 -0.233949 -0.331320 -0.138056 -0.309351 -0.311326 -0.319460 0.132371 -0.283144 -0.048797 0.446857 -0.311325 0.015638 0.274669 0.284659 0.484925 0.118906 0.397205 -0.142316 -0.132724 -0.269967 -0.297240 -0.108445 0.277742 -0.129602 -0.113304 -0.072067 -0.067801 0.208146|0
19897_109|-0.017306 -0.125928 0.141575 0.204412 -0.424854 0.248390 -0.315893 0.069301 -0.202356 -0.317638 -0.118646 -0.075470 0.020590 0.217680 -0.085688 0.312513 0.211980 -0.268944 -0.392888 -0.047334 0.028851 -0.030709 0.054502 -0.237393 -0.128824 -0.433130 0.249281 -0.477476 -0.169874 -0.029141 0.310150 -0.118718 -0.064096 0.414433 0.369748 0.082056 -0.265152 -0.356906 -0.146966 -0.330765 -0.337900 -0.339762 0.152562 -0.297685 -0.060951 0.462568 -0.335174 0.022278 0.303893 0.313851 0.524719 0.116795 0.429599 -0.160737 -0.145986 -0.293375 -0.325569 -0.127531 0.290907 -0.142083 -0.129988 -0.076858 -0.079297 0.207879|0
2039_109|-0.003146 -0.135779 0.140797 0.222528 -0.440941 0.267881 -0.329748 0.082156 -0.213200 -0.335407 -0.132965 -0.083510 0.016366 0.234297 -0.096515 0.322007 0.211476 -0.287397 -0.407950 -0.046022 0.027417 -0.023367 0.067514 -0.250457 -0.147407 -0.457368 0.254987 -0.493166 -0.175961 -0.031611 0.326905 -0.112010 -0.062615 0.436163 0.401969 0.091903 -0.272997 -0.369129 -0.156686 -0.346736 -0.353862 -0.345994 0.157369 -0.304374 -0.072382 0.500550 -0.347269 0.023798 0.310178 0.326381 0.562260 0.127017 0.458657 -0.171693 -0.151654 -0.310806 -0.337708 -0.134987 0.309801 -0.140762 -0.129458 -0.080476 -0.086199 0.224432|0
6196_109|-0.005583 -0.129993 0.133317 0.209453 -0.406260 0.247566 -0.292801 0.068535 -0.184681 -0.315845 -0.129258 -0.066117 0.021268 0.216778 -0.089674 0.303392 0.197769 -0.245919 -0.368097 -0.055807 0.026417 -0.019981 0.049910 -0.237607 -0.123115 -0.411039 0.236147 -0.451783 -0.163456 -0.030512 0.300950 -0.100121 -0.070734 0.381824 0.357080 0.077170 -0.248106 -0.337557 -0.141913 -0.311907 -0.322661 -0.323314 0.139793 -0.282517 -0.060237 0.448487 -0.320746 0.024745 0.293632 0.303059 0.499957 0.113608 0.416284 -0.150136 -0.132850 -0.281301 -0.305924 -0.107619 0.283802 -0.129749 -0.125225 -0.072762 -0.068949 0.203153|0
1946_109|-0.005685 -0.126223 0.133242 0.199840 -0.409887 0.236682 -0.308303 0.067617 -0.193113 -0.310480 -0.117608 -0.077019 0.016735 0.221278 -0.088184 0.299889 0.199750 -0.254777 -0.373262 -0.041311 0.024513 -0.033115 0.048911 -0.242979 -0.123223 -0.420169 0.242532 -0.464045 -0.162859 -0.035057 0.304983 -0.116467 -0.057551 0.392703 0.358941 0.072394 -0.243965 -0.331102 -0.145284 -0.319638 -0.334263 -0.331497 0.147061 -0.295241 -0.060240 0.453560 -0.315323 0.018700 0.283897 0.297715 0.503926 0.117577 0.412134 -0.157776 -0.135835 -0.290712 -0.305549 -0.115969 0.279352 -0.131985 -0.111931 -0.084535 -0.080678 0.208219|0
20555_109|-0.016923 -0.124480 0.126246 0.193965 -0.379978 0.233332 -0.291499 0.053336 -0.179466 -0.299251 -0.120457 -0.062017 0.018367 0.196716 -0.088471 0.292974 0.191915 -0.241279 -0.361107 -0.046901 0.015955 -0.023620 0.059385 -0.220299 -0.118056 -0.408896 0.233167 -0.442344 -0.156641 -0.035434 0.291707 -0.103559 -0.065884 0.375537 0.340005 0.070780 -0.230193 -0.328304 -0.149327 -0.301207 -0.323775 -0.309829 0.136453 -0.276612 -0.062846 0.443241 -0.305027 0.026102 0.279368 0.288893 0.477892 0.107742 0.400714 -0.153698 -0.136330 -0.274319 -0.302496 -0.112567 0.278400 -0.119277 -0.119036 -0.071804 -0.079915 0.202026|0
10437_109|-0.011878 -0.107855 0.126002 0.197183 -0.375797 0.228880 -0.285927 0.063681 -0.190145 -0.297100 -0.122914 -0.060606 0.019096 0.199196 -0.082930 0.272014 0.188338 -0.245026 -0.343817 -0.051881 0.010647 -0.026813 0.053495 -0.224464 -0.119007 -0.396373 0.224922 -0.428366 -0.138838 -0.037124 0.288014 -0.103732 -0.064260 0.365420 0.337106 0.062465 -0.229392 -0.316510 -0.136710 -0.288041 -0.309148 -0.294298 0.136355 -0.268897 -0.056069 0.433294 -0.286476 0.023399 0.271717 0.290429 0.475733 0.107669 0.397320 -0.149456 -0.128699 -0.258228 -0.283385 -0.106832 0.269190 -0.119903 -0.101908 -0.072761 -0.074752 0.201887|0
10709_109|-0.008437 -0.119109 0.116299 0.191935 -0.381067 0.227210 -0.285383 0.053971 -0.180553 -0.292880 -0.124497 -0.071812 0.008848 0.203333 -0.087471 0.284898 0.190663 -0.245446 -0.351597 -0.045210 0.014832 -0.029087 0.051218 -0.228382 -0.125616 -0.396038 0.227969 -0.427392 -0.153464 -0.036021 0.279455 -0.104444 -0.054405 0.375389 0.338613 0.070246 -0.242791 -0.326788 -0.143477 -0.290916 -0.304703 -0.297689 0.136576 -0.267366 -0.054373 0.433492 -0.294916 0.018618 0.270673 0.294862 0.473620 0.110981 0.402927 -0.154138 -0.135634 -0.274120 -0.295268 -0.111112 0.266638 -0.120245 -0.117754 -0.069546 -0.067136 0.200974|0
1234_109|-0.017394 -0.134112 0.144764 0.214324 -0.427033 0.261795 -0.309404 0.066246 -0.205377 -0.328594 -0.134827 -0.073203 0.009365 0.221567 -0.094950 0.315708 0.205506 -0.275199 -0.398825 -0.047009 0.018525 -0.032613 0.053801 -0.242285 -0.139704 -0.442658 0.251721 -0.479887 -0.160905 -0.035346 0.314170 -0.115145 -0.068506 0.407303 0.374948 0.081090 -0.260919 -0.360824 -0.156496 -0.334447 -0.343909 -0.338762 0.160016 -0.307960 -0.054153 0.478102 -0.329835 0.031562 0.305434 0.311252 0.538823 0.115123 0.443866 -0.168534 -0.137832 -0.298671 -0.320831 -0.119420 0.295501 -0.145049 -0.124352 -0.076563 -0.083646 0.227106|1
20637_109|-0.011664 -0.121879 0.131214 0.203307 -0.410333 0.240265 -0.301706 0.063381 -0.190746 -0.315860 -0.132648 -0.078691 0.022433 0.208690 -0.093288 0.303089 0.199749 -0.259462 -0.368036 -0.054214 0.013764 -0.027981 0.047661 -0.240187 -0.131330 -0.410168 0.236456 -0.465177 -0.158680 -0.034484 0.309622 -0.107733 -0.058704 0.402343 0.366963 0.081806 -0.249178 -0.345575 -0.147126 -0.320991 -0.335084 -0.326672 0.150143 -0.293027 -0.063654 0.456051 -0.310764 0.020682 0.284363 0.311070 0.507034 0.111556 0.418406 -0.156476 -0.137229 -0.284698 -0.308034 -0.118857 0.280912 -0.127300 -0.126135 -0.072722 -0.077831 0.212992|1
5957_109|-0.014954 -0.117947 0.116352 0.194617 -0.379910 0.233928 -0.279637 0.062525 -0.190897 -0.299420 -0.121682 -0.060785 0.015441 0.207554 -0.090140 0.287023 0.184548 -0.232733 -0.343192 -0.049198 0.007999 -0.012729 0.049617 -0.211154 -0.113448 -0.389316 0.224465 -0.425129 -0.150331 -0.033505 0.276303 -0.100431 -0.052998 0.362606 0.337724 0.071924 -0.229093 -0.311595 -0.136588 -0.297518 -0.311846 -0.298328 0.134520 -0.269732 -0.062434 0.435809 -0.298663 0.026486 0.270049 0.285279 0.478215 0.104723 0.400356 -0.140474 -0.126425 -0.269899 -0.291461 -0.104151 0.258703 -0.127294 -0.108120 -0.068516 -0.073130 0.201037|1
15571_109|-0.006165 -0.107934 0.117475 0.196445 -0.378528 0.227443 -0.279687 0.050870 -0.182887 -0.281139 -0.120155 -0.056729 0.010117 0.193283 -0.078948 0.268553 0.181125 -0.237256 -0.343605 -0.045992 0.014355 -0.015354 0.048244 -0.211717 -0.115488 -0.384066 0.222232 -0.412807 -0.138869 -0.032815 0.275037 -0.091296 -0.065858 0.357856 0.338319 0.070258 -0.218502 -0.311619 -0.132395 -0.293634 -0.295346 -0.296217 0.125902 -0.265802 -0.048923 0.425009 -0.277444 0.026239 0.255217 0.279447 0.462376 0.100455 0.386114 -0.139471 -0.126896 -0.261597 -0.281980 -0.109379 0.263728 -0.124944 -0.101305 -0.065888 -0.070940 0.190580|0
18366_109|-0.016445 -0.113035 0.119869 0.186421 -0.359352 0.215529 -0.261147 0.055178 -0.176658 -0.280500 -0.115124 -0.068730 0.020824 0.189834 -0.070789 0.259593 0.169690 -0.227768 -0.335451 -0.048961 0.008411 -0.018466 0.052805 -0.199719 -0.104955 -0.374739 0.214876 -0.395897 -0.142380 -0.027542 0.268877 -0.089111 -0.057528 0.336678 0.323055 0.057603 -0.218730 -0.291243 -0.127544 -0.273769 -0.292298 -0.290656 0.129426 -0.241099 -0.054021 0.409639 -0.269320 0.013506 0.260879 0.264035 0.434634 0.108712 0.360255 -0.141740 -0.117371 -0.254590 -0.267466 -0.102917 0.252821 -0.111594 -0.102758 -0.066187 -0.066575 0.178096|1
13476_109|-0.010670 -0.111585 0.118986 0.188069 -0.372463 0.233038 -0.279543 0.063380 -0.191123 -0.294834 -0.123210 -0.061774 0.021810 0.196315 -0.088858 0.277002 0.186823 -0.244534 -0.343490 -0.041128 0.017540 -0.016310 0.046781 -0.223055 -0.121652 -0.398957 0.226448 -0.426331 -0.143363 -0.033809 0.286470 -0.106899 -0.062775 0.362558 0.336392 0.075831 -0.224996 -0.315495 -0.146450 -0.291755 -0.311529 -0.296770 0.128387 -0.257440 -0.056937 0.434879 -0.287883 0.021838 0.264547 0.286291 0.467948 0.109275 0.385040 -0.150065 -0.127183 -0.271431 -0.294001 -0.103951 0.270249 -0.118580 -0.103671 -0.060473 -0.065398 0.201413|1
14988_109|-0.018295 -0.118836 0.128114 0.187408 -0.366923 0.224267 -0.283494 0.065459 -0.179286 -0.289956 -0.118853 -0.058344 0.023223 0.192086 -0.084362 0.279195 0.172580 -0.241586 -0.353418 -0.045825 0.022689 -0.014641 0.049211 -0.220878 -0.113662 -0.382681 0.220241 -0.424691 -0.135205 -0.034797 0.281528 -0.097275 -0.066822 0.361748 0.324567 0.071005 -0.222085 -0.310214 -0.147578 -0.284561 -0.308544 -0.295576 0.127904 -0.268447 -0.056378 0.418750 -0.282635 0.013991 0.260095 0.284922 0.469206 0.112800 0.381828 -0.148300 -0.118824 -0.267181 -0.291290 -0.109312 0.268271 -0.114239 -0.113457 -0.070134 -0.068443 0.200622|0
2116_109|-0.018494 -0.124979 0.141769 0.217376 -0.419725 0.256905 -0.317788 0.074713 -0.199468 -0.326325 -0.137535 -0.078089 0.023167 0.221310 -0.094053 0.318279 0.205127 -0.272233 -0.382944 -0.049392 0.018603 -0.033721 0.066317 -0.249113 -0.130745 -0.435771 0.258036 -0.479675 -0.161971 -0.040874 0.318325 -0.118573 -0.071713 0.413467 0.368238 0.080843 -0.258716 -0.349818 -0.148965 -0.321683 -0.344342 -0.334897 0.151566 -0.305871 -0.066291 0.478368 -0.333590 0.017941 0.307494 0.312911 0.533771 0.126165 0.433678 -0.166969 -0.140230 -0.297576 -0.328870 -0.111647 0.293333 -0.139145 -0.130621 -0.079808 -0.075206 0.220264|1
5628_109|-0.002493 -0.154490 0.153671 0.237304 -0.482842 0.291176 -0.363806 0.081132 -0.227729 -0.365464 -0.138443 -0.079953 0.028721 0.248274 -0.110602 0.349876 0.241737 -0.309676 -0.437072 -0.050489 0.019646 -0.027320 0.068724 -0.277500 -0.149862 -0.493070 0.280378 -0.546205 -0.186502 -0.036110 0.344783 -0.131785 -0.078638 0.469401 0.429951 0.093832 -0.302134 -0.396515 -0.170556 -0.374418 -0.378447 -0.381887 0.168899 -0.340651 -0.070300 0.525809 -0.378953 0.015910 0.332564 0.352696 0.606634 0.139241 0.480950 -0.176814 -0.161507 -0.325325 -0.364910 -0.142210 0.334327 -0.149058 -0.134045 -0.087719 -0.094481 0.244659|1
4492_109|-0.005948 -0.111725 0.116008 0.182255 -0.357269 0.217949 -0.276380 0.056981 -0.180589 -0.291491 -0.115590 -0.064889 0.020256 0.185655 -0.084403 0.268419 0.172130 -0.225352 -0.334670 -0.046260 0.014470 -0.014380 0.047327 -0.201626 -0.112752 -0.381825 0.219664 -0.402121 -0.134348 -0.027085 0.270372 -0.093358 -0.055531 0.352512 0.319224 0.059355 -0.220687 -0.303374 -0.142293 -0.280774 -0.298242 -0.287719 0.122307 -0.256205 -0.060385 0.414309 -0.285705 0.021021 0.262849 0.267784 0.454398 0.097845 0.370015 -0.132271 -0.120174 -0.250158 -0.276513 -0.103456 0.249152 -0.118038 -0.103443 -0.072181 -0.070047 0.183944|1
18419_109|-0.020407 -0.122227 0.136744 0.214564 -0.415346 0.241114 -0.307684 0.063443 -0.194194 -0.321889 -0.133898 -0.079091 0.008460 0.210343 -0.085668 0.293238 0.198241 -0.259459 -0.378394 -0.057547 0.015716 -0.029552 0.056158 -0.239752 -0.120944 -0.413798 0.244578 -0.453027 -0.158914 -0.039651 0.309817 -0.108958 -0.061202 0.396930 0.361876 0.084426 -0.243890 -0.343418 -0.153225 -0.312606 -0.332249 -0.322370 0.151656 -0.288409 -0.063135 0.455611 -0.311576 0.015901 0.289539 0.302173 0.514304 0.118567 0.419431 -0.148264 -0.137266 -0.290285 -0.302142 -0.109089 0.293954 -0.142038 -0.118960 -0.082456 -0.073472 0.208351|1
1608_109|-0.011055 -0.115419 0.128957 0.194693 -0.373799 0.232761 -0.284868 0.061645 -0.178690 -0.303076 -0.114534 -0.065917 0.014683 0.198057 -0.084729 0.284101 0.176093 -0.247468 -0.351720 -0.058655 0.021653 -0.026992 0.055280 -0.217457 -0.121469 -0.402799 0.221585 -0.427589 -0.145773 -0.026204 0.285501 -0.093974 -0.054049 0.371779 0.332076 0.068209 -0.228524 -0.311410 -0.147277 -0.300609 -0.306527 -0.304959 0.137065 -0.264675 -0.052188 0.434071 -0.296838 0.029314 0.267847 0.288781 0.469055 0.102216 0.391510 -0.149545 -0.122341 -0.260910 -0.283472 -0.100663 0.270851 -0.120204 -0.107900 -0.076716 -0.078626 0.201810|0
19487_109|-0.005496 -0.123818 0.136202 0.208095 -0.405820 0.250209 -0.298415 0.071967 -0.196208 -0.322613 -0.124307 -0.077407 0.022260 0.216993 -0.087082 0.309457 0.197875 -0.257232 -0.383125 -0.049243 0.013747 -0.033752 0.060092 -0.229458 -0.134630 -0.427420 0.242570 -0.463364 -0.165850 -0.028169 0.309547 -0.114462 -0.063779 0.399533 0.366138 0.076473 -0.244826 -0.346198 -0.144854 -0.313029 -0.330795 -0.331942 0.149855 -0.296481 -0.054858 0.462551 -0.317093 0.025563 0.285944 0.302325 0.509253 0.112451 0.417450 -0.152455 -0.135627 -0.288272 -0.316831 -0.112202 0.285054 -0.137436 -0.127696 -0.073606 -0.075587 0.203266|1
4875_109|-0.013541 -0.128056 0.124460 0.203901 -0.403443 0.239697 -0.296295 0.061039 -0.184933 -0.321950 -0.126354 -0.080428 0.011905 0.210402 -0.091537 0.303453 0.194800 -0.249104 -0.378332 -0.055252 0.018983 -0.031593 0.054721 -0.229191 -0.123881 -0.406854 0.237640 -0.448212 -0.156209 -0.038796 0.302183 -0.116858 -0.072154 0.394650 0.359963 0.072310 -0.245611 -0.344244 -0.152315 -0.310928 -0.323974 -0.327426 0.147065 -0.295008 -0.058747 0.454180 -0.310935 0.021874 0.288351 0.304997 0.498128 0.111015 0.425367 -0.159594 -0.141118 -0.278721 -0.308486 -0.106023 0.291511 -0.125284 -0.122948 -0.075400 -0.073135 0.210902|1
19482_109|-0.014004 -0.121379 0.123029 0.189509 -0.373570 0.229528 -0.282635 0.058657 -0.183991 -0.295684 -0.122361 -0.064922 0.008901 0.204048 -0.087548 0.280018 0.187571 -0.238736 -0.349584 -0.046806 0.017795 -0.019599 0.044676 -0.221433 -0.124893 -0.393752 0.220701 -0.420272 -0.152868 -0.027623 0.274419 -0.101299 -0.052917 0.363208 0.336688 0.064429 -0.222242 -0.312795 -0.130528 -0.292675 -0.306185 -0.296475 0.131500 -0.270997 -0.058544 0.433929 -0.282764 0.021923 0.260333 0.284494 0.477416 0.106575 0.396919 -0.149700 -0.128445 -0.258501 -0.284551 -0.110336 0.265075 -0.126966 -0.113331 -0.061146 -0.066142 0.194080|0
2532_109|-0.017841 -0.133571 0.137900 0.212034 -0.436673 0.262432 -0.325655 0.065736 -0.196469 -0.329088 -0.132911 -0.079603 0.014066 0.221605 -0.093090 0.316100 0.212709 -0.266908 -0.398253 -0.054504 0.020013 -0.032862 0.056704 -0.250566 -0.143242 -0.439682 0.249030 -0.487372 -0.168366 -0.028089 0.310771 -0.112348 -0.076314 0.410749 0.376063 0.079666 -0.257535 -0.350444 -0.150754 -0.330919 -0.340071 -0.342629 0.150095 -0.299242 -0.067758 0.482825 -0.334703 0.031196 0.303629 0.323489 0.530470 0.120039 0.441285 -0.157847 -0.139505 -0.290981 -0.324763 -0.123526 0.301268 -0.139900 -0.127843 -0.081696 -0.083217 0.219696|1
