20116_4 [0.077989, 0.0858, 0.735609, 0.391394, 0.615016, -1.671854, 1.228695, 0.93734, -0.473659, 0.240579, 0.475165, 1.688619, -0.698334, -0.407677, -1.121215, 0.457909, 0.65184, 0.720948, 0.848411, 0.73678, -0.014436, -1.025036, 0.522286, 2.078098, 0.871713, -1.262555, -0.324376, -2.177292, -0.149716, 0.024807, 2.883545, -0.553325, -0.710579, -1.22674, -0.479532, 0.890836, 0.650168, 0.166825, 1.130685, 0.913837, 0.842672, 0.362637, -0.360769, -1.774481, 0.907327, 1.066825, 0.810127, -1.918167, -0.622078, 0.953751, -0.256361, 2.402222, 0.430443, 0.424622, 1.392451, -0.329982, -0.822461, -0.899653, 1.738699, 1.052109, -0.449337, 1.553991, 2.259073, 2.053834] 0
8873_4 [0.177914, 0.071633, 1.024267, 0.624375, 0.62087, -1.705164, 1.250588, 0.827202, -0.190862, 0.116069, 0.563824, 1.453181, -0.73509, -0.468538, -0.861932, 0.218892, 0.602428, 0.686379, 1.402353, 0.674866, -0.065008, -0.865089, 0.781023, 2.160583, 0.803787, -1.381276, -0.263776, -2.187504, -0.056828, -0.132454, 3.061468, -0.807269, -0.719344, -1.330277, -0.412143, 0.906743, 0.679131, 0.117087, 1.209876, 0.990765, 0.828147, 0.644404, -0.610185, -1.657111, 0.789028, 1.275054, 0.752788, -1.831684, -0.658006, 0.68641, -0.450006, 2.386266, 0.442405, 0.418325, 1.520628, -0.097093, -0.780424, -1.07915, 1.586424, 0.81118, 0.102337, 1.799006, 2.040457, 1.798258] 0
53_4 [-0.789472, -1.299446, -3.107036, 2.394953, 0.545515, -0.493138, -0.960164, 1.732631, 0.558618, -0.436928, -2.22341, 0.402672, -0.395036, -0.748139, -0.800386, 2.249276, -0.581004, 0.083538, -1.870501, -0.597154, 1.226762, -0.538755, -1.258978, -1.474168, 1.262879, 0.067107, 0.810334, -0.77357, -1.481717, -0.341166, -1.226807, -0.340735, 1.68966, 0.80154, -0.975249, 0.401156, -0.645051, -1.113349, -0.601401, -0.501551, 0.790098, -2.577026, 1.054997, 1.022805, 1.224683, -3.008345, -0.796977, 0.337123, 1.94806, -0.791405, 0.674991, -1.453569, 0.816049, -0.479795, 0.218777, -1.10717, -0.011528, 0.19092, 0.315801, 0.119123, -0.527226, 0.155259, 1.88409, 1.052717] 0
4456_4 [-0.630229, -1.277282, -2.797394, 1.946761, 0.745752, -0.420638, -0.728549, 2.011723, 0.318072, -0.282533, -2.291348, 0.346857, -0.537491, -0.844931, -0.84241, 2.153251, -0.498608, 0.14473, -1.797419, -0.854254, 1.299775, -0.5694, -1.283279, -1.291508, 1.412505, -0.009618, 0.685031, -0.724137, -1.106976, -0.326123, -1.180646, -0.193753, 1.723216, 0.332516, -0.920955, 0.147784, -0.724198, -1.32339, -0.620728, -0.363344, 1.037009, -2.752867, 1.018648, 1.150944, 1.620398, -2.743194, -0.498915, 0.128804, 1.781684, -0.825395, 0.37383, -1.187384, 1.000442, -0.475704, 0.180698, -1.07205, -0.249299, 0.19614, 0.769682, -0.15671, -0.455812, 0.340981, 1.857297, 1.075582] 0
9448_4 [0.706458, -0.220538, 0.724528, 1.491793, -0.460349, -1.126411, 0.197582, 0.185566, 2.680413, 0.407099, -0.025055, -1.264408, -1.07723, -0.012409, 0.07011, 1.143419, -2.30749, 0.106261, 0.417846, -0.356393, 0.693992, -0.920251, 0.609055, 0.372449, -0.399176, -0.586559, 2.283438, -0.530251, 2.361859, -0.647035, 2.725008, -0.629661, 0.25339, -1.412502, -0.430251, -0.180731, 0.089406, 0.197343, -0.600819, 0.649037, 0.188194, 1.167893, 0.250662, 0.159614, 0.043454, 0.65084, 0.729706, -1.81477, 0.716172, -1.532239, -1.5289, -0.54908, -0.685447, 0.317612, 0.145536, 0.197144, -0.599658, -0.609202, -0.36551, -0.007161, 1.385789, 2.363243, -1.097728, -1.171132] 1
16881_4 [0.204132, 0.168732, 1.035324, 0.469098, 0.403153, -1.730186, 1.230022, 0.818475, -0.355115, 0.209256, 0.531323, 1.672359, -0.782066, -0.247978, -1.168675, 0.379965, 0.321095, 0.886547, 1.042882, 0.980508, -0.101506, -1.11834, 0.645426, 2.102595, 0.742258, -1.466995, -0.072366, -2.115436, 0.004047, 0.157592, 3.19348, -0.452648, -0.883415, -1.225761, -0.618214, 1.094162, 0.53854, 0.289566, 1.132663, 0.923685, 0.645969, 0.74768, -0.577999, -1.75597, 0.838109, 1.402399, 0.837504, -1.911766, -0.493912, 0.841685, -0.437517, 2.322234, 0.30581, 0.442585, 1.239163, -0.047124, -0.79256, -1.092556, 1.395552, 1.024665, -0.245697, 1.659874, 1.956047, 1.880381] 0
9972_4 [0.233441, 0.166604, 0.81214, 0.283215, 0.72613, -1.746209, 1.255151, 0.745117, -0.5501, 0.222341, 0.472029, 1.602279, -0.562151, -0.469166, -1.011899, 0.088203, 0.492053, 0.6423, 1.238402, 0.696654, -0.212309, -0.82012, 0.647211, 1.890773, 0.80532, -1.289807, -0.413313, -1.985529, -0.210152, 0.191447, 2.833358, -0.444949, -0.723985, -1.1027, -0.468253, 0.801838, 0.665928, 0.160583, 1.084329, 0.85494, 0.802394, 0.595366, -0.428943, -1.705857, 0.699089, 1.225837, 0.641201, -1.657777, -0.759796, 0.988467, -0.357021, 2.360462, 0.529975, 0.273178, 1.352238, -0.144514, -0.773402, -0.761284, 1.541087, 0.877385, -0.208543, 1.535185, 1.999582, 1.836553] 0
18649_4 [0.17842, 0.080127, 0.894093, 0.462261, 0.485107, -1.732017, 1.341613, 0.950342, -0.288764, 0.300519, 0.453491, 1.702076, -0.817367, -0.41276, -1.218978, 0.42289, 0.369951, 0.829762, 0.939782, 0.779027, -0.107451, -1.222984, 0.702613, 2.238798, 0.796123, -1.506999, -0.000641, -2.322293, 0.021038, 0.135722, 3.216929, -0.590422, -0.760702, -1.442329, -0.612043, 0.959254, 0.593378, 0.2593, 1.146278, 0.916597, 0.828388, 0.744151, -0.386029, -1.934216, 0.836955, 1.284923, 0.92463, -2.14713, -0.494937, 0.775353, -0.531476, 2.257081, 0.37283, 0.467971, 1.310763, -0.16002, -0.871918, -1.098013, 1.671665, 1.140316, -0.334114, 1.773244, 2.092354, 1.924513] 1
8643_4 [-0.742873, -1.214147, -3.001496, 2.490147, 0.565479, -0.625243, -1.062906, 1.71788, 0.488977, -0.451109, -2.127459, 0.456804, -0.51781, -0.6824, -0.851273, 2.016624, -0.512342, 0.095828, -1.516388, -0.348702, 1.343444, -0.61615, -1.253799, -1.580844, 1.445344, -0.01323, 0.835497, -0.82974, -1.653842, -0.260736, -1.228763, -0.365476, 1.663523, 0.856296, -1.106493, 0.465835, -0.588026, -1.367529, -0.341432, -0.525229, 0.729257, -2.774956, 0.738247, 1.259698, 1.387815, -2.965684, -0.884606, 0.551016, 2.043032, -0.651282, 1.019983, -1.220082, 0.989853, -0.576906, 0.187862, -1.05564, -0.01589, 0.180465, 0.234508, 0.082706, -0.136004, 0.176177, 1.67892, 0.872886] 0
14562_4 [0.209539, 0.082213, 0.730212, 0.531292, 0.661204, -1.920595, 1.2787, 0.818035, -0.190246, 0.324741, 0.599753, 1.584986, -0.55949, -0.37975, -1.227946, 0.566697, 0.32586, 0.625792, 0.902913, 0.735681, 0.015076, -1.177921, 0.569849, 2.08113, 0.728545, -1.23739, -0.110843, -2.317028, 0.029959, 0.091662, 3.308307, -0.517847, -0.724747, -1.256429, -0.486289, 0.745398, 0.832576, 0.279368, 0.974656, 0.921114, 0.869921, 0.619126, -0.205331, -1.979148, 0.677863, 1.026684, 0.819715, -2.093163, -0.675406, 1.054879, -0.255664, 2.449251, 0.381116, 0.241417, 1.240705, -0.452896, -0.879155, -0.78463, 1.667831, 1.277855, -0.411941, 1.826254, 1.99767, 1.808713] 0
12399_4 [0.088636, -0.032838, 0.842608, 0.467167, 0.506334, -1.553788, 1.123027, 0.972373, -0.258958, 0.218144, 0.412214, 1.5713, -0.815883, -0.273644, -1.02783, 0.503365, 0.522299, 0.752759, 0.819982, 0.636752, 0.026898, -1.148141, 0.486937, 1.984887, 0.829047, -1.323476, -0.01957, -2.165688, 0.030559, -0.048083, 2.883231, -0.634762, -0.62474, -1.362159, -0.523079, 0.879655, 0.593329, 0.156885, 1.101705, 0.888461, 0.826763, 0.418537, -0.49585, -1.52448, 0.940171, 1.10749, 0.881493, -1.926312, -0.377193, 0.700808, -0.389015, 2.15536, 0.372953, 0.299036, 1.192884, -0.216708, -0.803838, -0.967062, 1.5633, 1.020984, -0.218709, 1.658882, 1.893966, 1.734163] 0
6788_4 [0.156162, -0.000948, 0.80118, 0.473343, 0.928193, -1.821075, 1.08809, 0.775797, -0.361266, 0.176663, 0.50411, 1.481671, -0.584671, -0.477336, -0.888322, 0.276954, 0.692495, 0.544162, 1.239803, 0.600996, -0.071306, -0.848919, 0.532588, 1.85421, 0.815174, -1.138441, -0.484492, -2.179472, -0.174096, -0.019798, 2.962491, -0.590792, -0.571381, -0.973524, -0.265141, 0.680916, 0.882864, 0.041682, 1.074163, 0.905686, 0.876058, 0.285217, -0.497507, -1.651885, 0.73977, 0.968868, 0.540313, -1.659633, -0.833026, 1.063987, -0.04803, 2.563932, 0.583733, 0.15004, 1.410985, -0.346552, -0.833359, -0.635096, 1.634567, 1.002383, 0.019419, 1.660118, 1.974989, 1.831776] 0
9640_4 [-0.685207, -1.204794, -2.90014, 2.230283, 0.579835, -0.462775, -0.781175, 1.938494, 0.212821, -0.352873, -2.291707, 0.502281, -0.574869, -0.859056, -0.966558, 1.86727, -0.518482, 0.221324, -1.557073, -0.578313, 1.260229, -0.620763, -1.15162, -1.411733, 1.572347, -0.15838, 0.864775, -0.819523, -1.561309, -0.147166, -1.251142, -0.224024, 1.703269, 0.488038, -1.197955, 0.4384, -0.766106, -1.433875, -0.318143, -0.508674, 0.804218, -2.684306, 0.809148, 1.255695, 1.61102, -2.764811, -0.661745, 0.428473, 2.060952, -0.724109, 0.674715, -1.2653, 1.140088, -0.490819, 0.201372, -0.939107, -0.104827, 0.106142, 0.520466, -0.015833, -0.176804, 0.201559, 1.787834, 0.921023] 0
11046_4 [1.101557, 0.20903, 0.875642, -1.776821, 0.912092, -0.731397, -0.058691, 1.300004, -0.199216, 1.679526, -1.243823, 0.330439, -1.193365, 0.181845, -2.053587, 1.563218, -1.190876, -0.3417, -0.84912, 0.542085, 0.813769, -1.386087, -0.686742, 0.697405, -0.208256, -1.517266, 0.917873, -0.871668, 1.720491, 1.293585, 0.791979, 0.949866, -0.762342, -1.347232, 0.396487, -1.041267, -0.044327, -0.831521, -0.809598, 0.195985, 2.02973, -1.755006, 0.513285, -0.304404, 2.390333, 0.077303, 1.356317, -2.337215, -0.206415, 0.172127, -0.651548, 1.007385, 1.028114, -0.307863, -1.135438, -0.932524, -1.887175, -0.041006, 2.216037, 0.474195, -0.642617, 1.697603, 0.383761, 0.29224] 1
17246_4 [0.055729, -0.005154, 0.786305, 0.689633, 0.607748, -1.836185, 1.270373, 0.905044, -0.293252, 0.077001, 0.612104, 1.579853, -0.588261, -0.371048, -0.985538, 0.503096, 0.528762, 0.812682, 0.986615, 0.719225, 0.003643, -1.023145, 0.54161, 2.019128, 0.883061, -1.20404, -0.235723, -2.154642, -0.091777, -0.130858, 3.130503, -0.598355, -0.631861, -1.162913, -0.568775, 0.928818, 0.668194, 0.240641, 1.077081, 0.980225, 0.75336, 0.511119, -0.476732, -1.673357, 0.789621, 1.121767, 0.688026, -1.794529, -0.600322, 0.917094, -0.287055, 2.485259, 0.334692, 0.248142, 1.368906, -0.263476, -0.708956, -0.887949, 1.504732, 0.997113, -0.275865, 1.684767, 2.048648, 1.893163] 0
764_4 [0.669314, -0.286722, 0.74847, 1.384259, -0.330397, -1.264218, 0.226325, 0.243339, 2.782569, 0.531879, 0.170121, -1.131717, -0.993348, 0.094569, -0.071781, 1.473614, -2.111157, 0.040902, 0.175545, -0.341001, 0.758799, -1.129154, 0.474492, 0.623498, -0.489685, -0.481457, 2.259121, -0.857418, 2.549911, -0.701641, 2.955233, -0.68134, 0.190762, -1.499407, -0.267922, -0.396977, 0.347855, 0.243269, -0.70732, 0.733506, 0.419236, 1.037709, 0.411593, -0.244836, 0.05111, 0.42621, 0.84441, -2.270805, 0.520392, -1.295475, -1.377026, -0.187873, -0.719937, 0.209858, 0.050872, -0.105842, -0.745559, -0.524102, -0.031474, 0.292812, 1.040538, 2.498971, -0.976872, -0.956527] 0
13186_4 [1.256818, 0.360844, 0.532445, -1.827426, 0.90863, -1.008971, -0.065493, 1.372625, -0.669015, 1.894722, -1.306523, 0.684118, -1.201658, 0.005957, -2.527281, 1.243626, -1.321057, -0.295909, -0.695529, 1.003007, 0.806209, -1.457984, -0.713921, 0.451381, 0.174575, -1.703442, 0.95197, -0.85702, 1.236113, 1.903115, 0.66389, 1.397982, -0.821098, -1.232192, -0.138295, -0.989765, -0.120123, -1.27776, -0.715572, 0.047218, 1.994726, -1.856327, 0.682169, -0.452433, 2.558453, -0.103981, 1.012439, -2.082853, -0.13079, 0.701448, -0.131318, 1.312973, 1.451398, -0.467682, -1.234511, -0.988638, -1.937166, 0.09807, 2.262143, 0.585042, -0.763363, 1.395245, 0.488407, 0.469676] 0
18212_4 [0.226424, 0.04484, 0.94423, 0.451633, 0.604667, -1.704433, 1.275432, 1.027062, -0.388749, 0.300263, 0.392039, 1.688013, -0.904007, -0.45309, -1.189132, 0.27928, 0.457007, 0.844478, 1.085575, 0.703387, -0.051271, -1.184602, 0.644383, 2.095028, 0.991698, -1.522226, -0.009743, -2.330052, -0.055593, 0.142317, 3.135526, -0.559885, -0.652656, -1.463139, -0.6596, 0.922466, 0.614675, -0.002313, 1.206247, 0.904093, 0.854238, 0.511986, -0.584676, -1.63518, 1.051744, 1.290883, 0.895054, -1.98041, -0.420501, 0.853074, -0.383, 2.395723, 0.580188, 0.293831, 1.274075, -0.115757, -0.892428, -1.026618, 1.720517, 1.06807, -0.009844, 1.800048, 1.927499, 1.777418] 0
199_4 [-0.664785, -1.207411, -2.985325, 2.41183, 0.3948, -0.614449, -0.774781, 1.85409, 0.411998, -0.330945, -2.141333, 0.575508, -0.592656, -0.856376, -0.933822, 1.837706, -0.686251, 0.381386, -1.56167, -0.395734, 1.231296, -0.728451, -1.104615, -1.420396, 1.642435, -0.187263, 1.115838, -0.816646, -1.527215, -0.157443, -1.001756, -0.253929, 1.704867, 0.500261, -1.505367, 0.584337, -0.776889, -1.335585, -0.303908, -0.461348, 0.599173, -2.368135, 0.8884, 1.075133, 1.480262, -2.69407, -0.749354, 0.331646, 2.225736, -0.710405, 0.721359, -1.334597, 1.045101, -0.42156, 0.206878, -0.821088, -0.019292, -0.015495, 0.308294, 0.058299, -0.190554, 0.190393, 1.728653, 0.969978] 1
1603_4 [-0.760557, -1.269049, -2.876741, 2.253639, 0.618454, -0.442256, -0.940059, 1.831111, 0.363183, -0.457376, -2.284061, 0.47993, -0.553685, -0.740663, -0.777071, 2.156835, -0.371977, 0.166465, -1.68961, -0.563648, 1.23189, -0.494383, -1.270585, -1.356843, 1.347285, -0.046411, 0.60319, -0.782266, -1.561093, -0.393757, -1.311131, -0.394578, 1.623618, 0.741547, -0.875393, 0.462704, -0.64145, -1.185887, -0.415105, -0.47883, 0.850491, -2.783517, 0.790398, 1.213118, 1.494585, -2.844233, -0.669876, 0.398332, 1.920499, -0.826035, 0.648444, -1.263395, 0.874498, -0.423737, 0.31555, -1.046214, -0.086662, 0.120489, 0.387115, -0.006055, -0.363587, 0.183354, 2.001325, 1.101871] 0
15250_4 [0.362529, -0.809667, 1.626714, 0.761049, 1.370716, 0.462058, -0.913617, 1.053706, 0.728931, -1.67428, -1.60765, -0.357847, -0.405514, 0.625345, 0.60731, 1.337195, 0.049351, -0.590171, 1.528076, -1.634568, -0.641583, 0.721289, 0.094102, -0.103832, -1.233912, -1.283446, -1.059038, -1.446968, -0.550418, -0.826071, -0.537707, -1.657298, -0.087916, 0.447931, 3.475663, 0.737427, -0.496215, 0.359377, -0.04646, -1.088021, 2.427544, -1.657565, -2.951599, 1.642644, 0.646118, -0.622698, 0.976661, 0.741916, -0.873196, -2.388218, -2.373037, -0.586276, 0.105214, -1.995176, -0.099931, 0.296013, 0.007554, -0.203702, 0.538996, -0.636827, 1.901141, 2.697135, -0.513803, -0.544967] 0
842_4 [-0.625482, -1.278916, -2.986636, 2.228188, 0.803044, -0.433853, -0.956829, 1.958922, 0.249216, -0.456546, -2.467485, 0.355824, -0.525091, -0.967274, -0.76336, 1.867335, -0.482613, 0.136424, -1.406805, -0.728217, 1.226098, -0.362739, -1.242498, -1.657367, 1.571121, -0.099376, 0.644834, -0.623944, -1.616573, -0.247342, -1.563054, -0.260089, 1.805141, 0.717712, -1.002536, 0.356424, -0.812392, -1.512887, -0.486379, -0.535836, 0.921246, -2.95797, 0.733083, 1.479521, 1.628081, -2.893579, -0.871839, 0.708369, 1.929788, -0.845343, 0.650225, -1.324783, 1.2381, -0.637746, 0.255725, -0.903344, -0.093867, 0.241754, 0.475781, -0.352614, -0.01813, 0.207512, 1.787176, 0.985637] 1
11014_4 [0.183983, 0.10862, 0.929542, 0.453975, 0.506722, -1.594774, 1.189378, 0.833327, -0.399429, 0.163754, 0.448168, 1.547804, -0.699864, -0.358285, -1.074034, 0.239378, 0.362802, 0.748878, 1.139369, 0.702762, -0.146873, -0.965679, 0.657287, 1.94831, 0.8019, -1.431142, -0.119484, -2.073026, -0.176115, 0.151667, 2.860107, -0.541225, -0.714201, -1.238021, -0.506276, 0.98221, 0.504014, 0.167256, 1.125538, 0.777226, 0.767726, 0.622388, -0.622886, -1.53656, 0.804692, 1.203145, 0.813432, -1.67957, -0.487455, 0.744563, -0.468856, 2.162032, 0.431118, 0.249918, 1.188433, -0.045554, -0.694707, -0.982957, 1.472048, 0.946034, -0.083508, 1.638146, 1.776417, 1.622376] 1
12447_4 [0.229156, -0.752185, 1.359444, 0.990297, 1.246591, 0.43065, -0.926305, 1.019604, 0.653922, -1.668358, -1.665755, -0.393805, -0.488925, 0.516747, 0.663825, 1.37446, 0.034516, -0.495564, 1.480718, -1.483341, -0.414251, 0.805005, 0.01707, -0.256332, -1.070573, -1.124008, -1.077064, -1.153635, -0.69563, -0.949119, -0.639586, -1.572341, -0.054953, 0.575447, 3.184111, 0.843847, -0.518908, 0.295579, 0.02899, -0.986213, 2.108738, -1.759151, -2.798205, 1.868361, 0.735735, -0.581401, 0.799438, 0.98315, -0.635454, -2.407374, -2.140093, -0.678736, 0.056852, -1.698211, 0.171963, 0.294914, 0.011809, -0.194284, 0.256071, -0.791304, 1.880628, 2.384602, -0.194215, -0.445113] 1
5729_4 [-0.626371, -1.241957, -2.986875, 2.241135, 0.69809, -0.626039, -0.742822, 1.796266, 0.322165, -0.355141, -2.106548, 0.276029, -0.429663, -0.996432, -0.728378, 1.816522, -0.586554, 0.209174, -1.493679, -0.728454, 1.361187, -0.456868, -1.229004, -1.612065, 1.591291, 0.133668, 0.751926, -0.511953, -1.329821, -0.349279, -1.087984, -0.104868, 1.878307, 0.622407, -1.296961, 0.23507, -0.638884, -1.370884, -0.503508, -0.382796, 0.592601, -2.611865, 1.006276, 1.313388, 1.435693, -2.728186, -0.925637, 0.582506, 1.884862, -0.581608, 0.770304, -1.14367, 1.096522, -0.49528, 0.323387, -0.997212, -0.096035, 0.349322, 0.351911, -0.183103, -0.126674, 0.088774, 1.636792, 0.869466] 0
18400_4 [-0.742003, -1.266106, -2.880477, 2.475572, 0.648382, -0.670976, -1.081675, 1.646901, 0.655948, -0.489424, -2.101694, 0.34774, -0.460113, -0.670391, -0.682938, 2.148962, -0.468318, 0.013297, -1.548555, -0.44191, 1.287593, -0.535056, -1.224165, -1.41426, 1.234137, 0.064166, 0.694739, -0.835119, -1.471012, -0.463301, -1.051301, -0.485816, 1.575935, 0.858263, -0.842752, 0.396521, -0.431113, -1.173254, -0.489707, -0.402024, 0.775035, -2.623753, 0.774887, 1.059833, 1.215876, -2.912854, -0.850174, 0.351644, 1.82456, -0.725048, 0.853197, -1.191947, 0.82447, -0.523999, 0.297591, -1.096376, -0.060249, 0.176035, 0.283447, 0.077247, -0.209882, 0.289404, 1.797248, 1.021382] 0
11143_4 [0.678504, -0.272488, 0.889607, 1.323326, -0.280496, -1.246342, 0.412017, 0.361911, 2.534606, 0.475186, 0.1753, -1.094416, -1.047662, -0.059476, 0.000777, 1.329564, -2.011478, 0.199501, 0.334648, -0.442166, 0.728562, -1.074886, 0.527512, 0.677914, -0.307015, -0.521739, 2.105009, -0.733262, 2.531843, -0.80088, 3.072432, -0.581205, 0.203172, -1.590143, -0.369938, -0.326581, 0.272253, 0.231521, -0.563438, 0.841463, 0.328938, 1.06209, 0.310142, -0.103353, 0.208897, 0.746464, 0.888404, -2.131785, 0.479481, -1.273815, -1.490142, -0.046149, -0.627245, 0.304774, 0.267276, 0.009496, -0.760657, -0.53693, 0.03179, 0.122186, 1.175216, 2.469175, -0.873988, -0.900318] 1
6368_4 [0.737926, -0.234539, 0.742795, 1.307258, -0.310163, -1.275285, 0.433879, 0.25258, 2.721477, 0.552543, 0.133344, -1.182747, -0.919323, -0.104906, -0.024286, 1.300541, -2.18643, 0.114212, 0.259888, -0.422152, 0.641953, -0.972747, 0.622195, 0.71071, -0.413143, -0.521109, 2.193522, -0.697491, 2.614342, -0.728076, 3.026144, -0.647598, 0.232474, -1.61481, -0.389115, -0.381166, 0.217288, 0.33867, -0.761811, 0.867549, 0.403073, 1.315909, 0.633108, -0.323796, -0.011813, 0.630213, 0.819679, -2.312332, 0.433751, -1.344588, -1.722465, -0.240691, -0.683559, 0.342925, 0.204616, -0.001328, -0.758861, -0.563268, 0.034537, 0.035395, 0.988297, 2.496313, -0.818934, -0.830697] 1
1806_4 [0.188853, 0.132317, 0.781235, 0.415659, 0.554141, -1.818846, 1.427612, 0.802406, -0.418232, 0.250038, 0.642232, 1.554907, -0.508728, -0.432228, -1.073888, 0.374013, 0.34984, 0.743542, 0.871318, 0.637022, -0.045247, -0.997795, 0.586952, 2.012119, 0.822528, -1.155536, -0.218097, -2.024672, 0.009694, 0.063477, 3.201428, -0.366748, -0.687851, -1.223306, -0.64272, 0.767175, 0.687917, 0.341137, 0.973151, 0.942607, 0.665465, 0.73936, -0.196047, -1.846876, 0.656667, 1.252721, 0.746489, -1.914878, -0.677076, 1.062184, -0.385437, 2.411494, 0.339812, 0.345172, 1.318507, -0.279528, -0.771856, -0.752521, 1.541536, 1.074715, -0.48307, 1.539533, 2.004926, 1.832821] 0
17166_4 [-0.652841, -1.18319, -2.873145, 2.243641, 0.644362, -0.54712, -0.976509, 1.787131, 0.384583, -0.346915, -2.247154, 0.546274, -0.562837, -0.77826, -0.901507, 1.902135, -0.498238, 0.064063, -1.434555, -0.410192, 1.177407, -0.545251, -1.135591, -1.365401, 1.392438, -0.192351, 0.758062, -0.888139, -1.602359, -0.144206, -1.25811, -0.350077, 1.556846, 0.673209, -1.000305, 0.432057, -0.63343, -1.360028, -0.360437, -0.519951, 0.888068, -2.683702, 0.755789, 1.100265, 1.459482, -2.835217, -0.721983, 0.373282, 1.912136, -0.718459, 0.770688, -1.218059, 1.061134, -0.517199, 0.248653, -0.957701, -0.156539, 0.080833, 0.462285, 0.052823, -0.190863, 0.274833, 1.834079, 1.013554] 1
19250_4 [-0.609849, -1.189461, -2.806722, 2.12038, 0.681748, -0.617705, -0.855245, 1.738041, 0.311135, -0.453779, -2.138826, 0.357168, -0.297328, -0.749716, -0.773676, 2.092952, -0.601547, 0.153717, -1.649022, -0.551143, 1.17997, -0.414352, -1.237408, -1.489251, 1.227231, 0.057217, 0.572845, -0.588347, -1.392474, -0.266868, -1.147145, -0.156179, 1.568862, 0.81401, -0.895302, 0.333406, -0.677072, -1.079794, -0.63929, -0.448971, 0.808755, -2.591056, 0.923996, 1.094478, 1.322458, -2.760628, -0.815553, 0.465887, 1.656606, -0.644575, 0.550978, -1.154791, 0.920241, -0.572743, 0.170115, -1.06293, -0.056165, 0.331566, 0.330882, -0.101742, -0.481666, 0.18413, 1.773292, 1.063098] 0
8482_4 [0.360477, -0.840696, 1.301978, 0.818565, 1.541868, 0.370589, -0.862797, 1.16445, 0.597704, -1.593948, -1.73516, -0.442507, -0.380955, 0.38585, 0.588097, 1.349156, -0.008358, -0.631309, 1.463872, -1.776304, -0.47272, 0.771092, -0.009141, -0.302787, -0.993254, -1.128989, -1.109673, -1.295742, -0.604186, -0.821422, -0.704642, -1.518808, 0.127106, 0.448032, 3.304787, 0.528894, -0.448277, 0.119613, -0.096879, -1.053707, 2.412799, -1.961711, -2.704181, 1.792752, 0.825891, -0.829179, 0.819098, 0.917419, -0.81667, -2.294117, -2.204352, -0.541735, 0.310504, -2.013477, -0.023745, 0.125798, -0.045966, 0.038917, 0.635692, -0.734109, 1.878101, 2.582684, -0.362404, -0.552687] 0
16459_4 [-0.642046, -1.182899, -3.021746, 2.364834, 0.647548, -0.599229, -0.958051, 1.655162, 0.48178, -0.324446, -2.203766, 0.434061, -0.493564, -0.872165, -0.844402, 1.816326, -0.546837, -0.015549, -1.37814, -0.46916, 1.209909, -0.515543, -1.09561, -1.489356, 1.390685, -0.078989, 0.805072, -0.820182, -1.618823, -0.166027, -1.256393, -0.378575, 1.610507, 0.737945, -1.060294, 0.338587, -0.531928, -1.416517, -0.38552, -0.501709, 0.80833, -2.572075, 0.918479, 1.058303, 1.28291, -2.925861, -0.871408, 0.439526, 1.900183, -0.650256, 0.889879, -1.31173, 1.088816, -0.482481, 0.286169, -1.020362, -0.095612, 0.171891, 0.36646, 0.062003, -0.105272, 0.21095, 1.754087, 0.883191] 1
12309_4 [0.214527, -0.808451, 1.448275, 0.869536, 1.207325, 0.454138, -0.876822, 1.000627, 0.807244, -1.573359, -1.502507, -0.38903, -0.492838, 0.649253, 0.611603, 1.472135, 0.082711, -0.530976, 1.27435, -1.60428, -0.461417, 0.576664, 0.02124, -0.119054, -1.170486, -1.10678, -0.948598, -1.4241, -0.512885, -0.954233, -0.510355, -1.631062, -0.046956, 0.430793, 3.292246, 0.701338, -0.365705, 0.351949, 0.038501, -1.003937, 2.197114, -1.689941, -2.795093, 1.677855, 0.656868, -0.642501, 0.978969, 0.732426, -0.670462, -2.303418, -2.116556, -0.616755, -0.033156, -1.81883, -0.041461, 0.140316, -0.001332, -0.175642, 0.409799, -0.465442, 1.756013, 2.510075, -0.430703, -0.597544] 1
6794_4 [0.269261, -0.011063, 0.646735, 0.455221, 0.777549, -1.974676, 1.387716, 0.880609, -0.358663, 0.307142, 0.579774, 1.518861, -0.497471, -0.578637, -1.15072, 0.254733, 0.273057, 0.708971, 1.039718, 0.573934, -0.073622, -1.093681, 0.562566, 1.824796, 0.984885, -1.182434, -0.08766, -2.145584, 0.035503, 0.198486, 3.175661, -0.323484, -0.457586, -1.253242, -0.767867, 0.59474, 0.740337, 0.025817, 0.931224, 0.925475, 0.809337, 0.613155, -0.207082, -1.804221, 0.752736, 1.013537, 0.589712, -1.846092, -0.637526, 1.190368, -0.176811, 2.522823, 0.641397, 0.040034, 1.144994, -0.340736, -0.826392, -0.620626, 1.708769, 1.064056, -0.162001, 1.710645, 1.683896, 1.680954] 1
